player,board1,board2,action
1,691506645000,3575594091520,2
2,692580386824,3575594091520,2
1,692580386824,3575602480128,6
2,709760256008,3575602480128,6
1,709760256008,3575736697856,2
2,709760321544,3575736697856,0
1,709760321544,3610096436224,1
2,778479798280,3610096436224,0
1,778479798280,3610364871680,1
2,779016669192,3610364871680,5
1,779016669192,3618954806272,1
2,779020863496,3618954806272,0
1,779020863496,3618956903424,1
2,841813590016,2267742732288,1
1,841813590016,2268279603200,3
2,843961073664,2268279603200,3
1,843961073664,2268296380416,1
2,843965267968,2268296380416,5
1,843965267968,3367808008192,6
2,844099485696,3367808008192,3
1,844099485696,3367808139264,4
2,848394452992,3367808139264,5
1,848394452992,3376398073856,4
2,848428007424,3376398073856,4
1,848428007424,3376398336000,5
2,848495116288,3376398336000,6
1,848495116288,3376399384576,5
2,848495640576,3376399384576,1
1,848495640576,3376399417344,2
2,1924145348608,12884901888,2
1,1924145348608,150323855360,6
1,485331304448,2785286291456,3
2,485348081664,2785286291456,3
1,485348081664,2785286422528,4
2,485381636096,2785286422528,4
1,485381636096,2785286684672,1
2,485918507008,2785286684672,1
1,485918507008,2785290878976,1
2,485918539776,2785290878976,3
1,485918539776,2785290880000,6
2,503098408960,2785290880000,0
1,503098408960,2785559315456,0
2,503100506112,2785559315456,0
1,503100506112,2785559331840,6
2,503234723840,2785559331840,3
1,503234723840,2785559331848,4
2,503234725888,2785559331848,5
1,503234725888,3885070959624,2
2,504308467712,3885070959624,1
1,504308467712,3885070959880,0
2,504308467840,3885070959880,6
1,504308467840,3885072008456,4
2,504308467856,3885072008456,6
1,504308467856,3885072016648,1
2,504308467858,3885072016648,2
1,504308467858,3885080405256,2
2,504308533394,3885080405256,0
1,504308533394,3885080405257,2
2,504308533906,3885080405257,2
1,504308533906,3885080405261,6
2,504308533970,3885080405261,5
1,504308533970,3893670339853,5
1,893353197568,1271310319616,4
2,897648164864,1271310319616,3
1,897648164864,1273457803264,3
2,897664942080,1273457803264,0
1,897664942080,1273726238720,2
2,898738683904,1273726238720,3
1,898738683904,1273726369792,2
2,898747072512,1273726369792,2
1,898747072512,1273726435328,3
2,898747073536,1273726435328,6
1,898747073536,3472749690880,0
2,898749170688,3472749690880,2
1,898749170688,3472749691392,2
2,898749170692,3472749691392,0
1,898749170692,3472749707776,5
2,907339105284,3472749707776,5
1,907339105284,3472816816640,5
2,907339629572,3472816816640,3
1,907339629572,3472816816648,6
2,924519498756,3472816816648,6
1,924519498756,3472951034376,5
2,924519502852,3472951034376,6
1,924519502852,3472952082952,5
2,924519502884,3472952082952,0
1,924519502884,3472952083080,0
2,924519502885,3472952083080,6
1,924519502885,3472952091272,6
2,924519502949,3472952091272,1
1,924519502949,3473488962184,1
2,549755813888,0,3
1,549755813888,274877906944,3
2,551903297536,274877906944,0
1,551903297536,309237645312,2
2,689342251008,309237645312,2
1,689342251008,310311387136,2
2,689350639616,310311387136,3
1,689350639616,310328164352,2
2,689350705152,310328164352,3
1,689350705152,310328295424,3
2,689350706176,310328295424,0
1,689350706176,310596730880,0
2,689352803328,310596730880,2
1,689352803328,310596731392,0
2,689352819712,310596731392,0
1,689352819712,310596731520,2
2,689352819716,310596731520,3
1,689352819716,310596731528,1
2,758072296452,310596731528,4
1,758072296452,314891698824,4
2,758105850884,314891698824,4
1,758105850884,314891960968,1
2,758642721796,314891960968,6
1,758642721796,2513915216520,0
2,758642721797,2513915216520,6
1,758642721797,2531095085704,6
2,758776939525,2531095085704,6
1,758776939525,2531096134280,6
2,758776947717,2531096134280,5
1,758776947717,3630607762056,1
2,758781142021,3630607762056,1
1,758781142021,3630607794824,1
2,758781142277,3630607794824,1
1,758781142277,3630607794826,4
2,758781144325,3630607794826,4
1,758781144325,3630607794842,6
2,758781144389,3630607794842,5
1,758781144389,3639197729434,5
2,758848253253,3639197729434,5
1,2233382993920,554050781184,3
2,2508260900864,554050781184,6
1,2508260900864,571230650368,4
2,2508294455296,571230650368,3
1,2508294455296,573378134016,4
2,2508294717440,573378134016,3
1,2508294717440,573394911232,3
2,2508294848512,573394911232,2
1,2508294848512,710833864704,2
2,2509368590336,710833864704,2
1,2509368590336,710842253312,2
2,2509368655872,710842253312,3
1,2509368655872,710842254336,6
2,2509502873600,710842254336,6
1,2509502873600,710843302912,6
2,2509502881792,710843302912,0
1,2509502881792,711111738368,0
2,2509504978944,711111738368,4
1,2509504978944,711111740416,0
2,2509504995328,711111740416,0
1,2509504995328,711111740544,1
2,2578224472064,711111740544,3
1,2578224472064,711111740552,1
2,2578761342976,711111740552,2
1,2578761342976,711111741064,1
1,34359738368,68719476736,3
2,309237645312,68719476736,1
1,309237645312,69256347648,1
2,309241839616,69256347648,2
1,309241839616,206695301120,3
2,311389323264,206695301120,2
1,311389323264,207769042944,0
2,311657758720,207769042944,3
1,311657758720,207785820160,4
2,861413572608,207785820160,1
1,861413572608,207785852928,3
2,861413703680,207785852928,4
1,861413703680,212080820224,3
2,861413704704,212080820224,6
1,861413704704,2411104075776,6
2,878593573888,2411104075776,0
1,878593573888,2411106172928,0
2,878593590272,2411106172928,0
1,878593590272,2411106173056,6
2,878727808000,2411106173056,0
1,878727808000,2411106173057,1
2,878727808256,2411106173057,6
1,878727808256,2411107221633,5
2,1978239436032,2411107221633,6
1,1978239436032,2411107229825,1
2,1978239436034,2411107229825,5
1,1978239436034,2419697164417,5
2,1978306544898,2419697164417,5
1,1978306544898,2419697688705,2
2,1978314933506,2419697688705,2
1,1978314933506,2419697754241,2
2,1978314934018,2419697754241,3
1,1978314934018,2419697754249,4
2,1134141898752,2753074036736,0
1,1134141898752,2753074053120,1
2,1202861375488,2753074053120,3
1,1202861375488,3027951960064,3
2,1205008859136,3027951960064,1
1,1205008859136,3028488830976,4
2,1205042413568,3028488830976,1
1,1205042413568,3028493025280,6
2,1222222282752,3028493025280,3
1,1222222282752,3028509802496,4
2,1222222544896,3028509802496,4
1,1222222544896,3028509804544,3
2,1222222675968,3028509804544,3
1,1222222675968,3028509805568,5
2,1230812610560,3028509805568,4
1,1230812610560,3028509805584,1
2,1230812643328,3028509805584,5
1,1230812643328,3028576914448,5
2,1230813167616,3028576914448,2
1,1230813167616,3166015867920,2
2,1231886909440,3166015867920,0
1,1231886909440,3166015868048,1
2,1231886909696,3166015868048,5
1,1231886909696,3166015872144,1
2,1231886909698,3166015872144,0
1,1231886909698,3166015872145,2
2,1231895298306,3166015872145,2
1,0,0,3
2,274877906944,0,3
1,274877906944,2147483648,5
2,1374389534720,2147483648,2
1,1374389534720,139586437120,5
2,1382979469312,139586437120,5
1,1382979469312,139653545984,3
2,1382996246528,139653545984,6
1,1382996246528,2338676801536,2
2,1384069988352,2338676801536,6
1,1384069988352,2355856670720,6
2,1384204206080,2355856670720,5
1,1384204206080,2355857195008,2
2,1384212594688,2355857195008,2
1,1384212594688,2355857260544,3
2,1384212725760,2355857260544,0
1,1384212725760,2390216998912,2
2,1384212726272,2390216998912,3
1,1384212726272,2390216999936,0
2,1384481161728,2390216999936,2
1,1384481161728,2390216999940,1
2,1453200638464,2390216999940,3
1,1453200638464,2390216999948,0
2,1453202735616,2390216999948,0
1,1453202735616,2390217016332,4
2,2002958549504,2390217016332,6
1,2002958549504,2390218064908,5
2,2002958553600,2390218064908,6
1,2002958553600,2390218073100,6
2,2002958553664,2390218073100,0
1,2002958553664,2390218073228,0
2,2002958553665,2390218073228,5
1,2002958553665,2390218073260,1
2,2003495424577,2390218073260,1
1,2003495424577,2390222267564,1
2,2003495457345,2390222267564,1
1,2003495457345,2390222267820,1
2,2003495457347,2390222267820,4
1,2003495457347,2394517235116,4
2,2199157473280,17179869184,3
1,2199157473280,292057776128,2
2,2336596426752,292057776128,3
1,2336596426752,294205259776,3
2,2336613203968,294205259776,6
1,2336613203968,294206308352,3
2,2336613335040,294206308352,3
1,2336613335040,294206309376,2
2,2337687076864,294206309376,2
1,2337687076864,294214697984,2
2,2337687142400,294214697984,0
1,2337687142400,328574436352,5
2,3437198770176,328574436352,5
1,3437198770176,337164370944,5
2,3437265879040,337164370944,0
1,3437265879040,337432806400,0
2,3437267976192,337432806400,6
1,3437267976192,337432814592,1
2,3505987452928,337432814592,0
1,3505987452928,337432830976,2
2,3505987453440,337432830976,0
1,3505987453440,337432831104,3
2,3505987453448,337432831104,1
1,3505987453448,337969702016,5
2,3505987977736,337969702016,6
1,3505987977736,337969702080,0
2,3505987977737,337969702080,2
1,3505987977737,337969702084,5
2,3505987981833,337969702084,5
1,3505987981833,337969702116,1
2,3505992176137,337969702116,1
2,309239742464,550024249344,3
1,309239742464,552171732992,3
2,309256519680,552171732992,2
1,309256519680,689610686464,2
2,310330261504,689610686464,2
1,310330261504,689619075072,4
2,314625228800,689619075072,0
1,314625228800,689619091456,3
2,314625359872,689619091456,2
1,314625359872,689619156992,2
2,314625360384,689619156992,4
1,314625360384,689652711424,0
2,314625360512,689652711424,4
1,314625360512,689652973568,1
2,383344837248,689652973568,3
1,383344837248,689652974592,6
2,2582368092800,689652974592,1
1,2582368092800,690189845504,6
2,2599547961984,690189845504,1
2,68719476736,0,3
1,68719476736,274877906944,3
2,70866960384,274877906944,5
1,70866960384,1374389534720,4
2,620622774272,1374389534720,4
1,620622774272,1378684502016,4
2,620656328704,1378684502016,3
1,620656328704,1378701279232,4
2,620656590848,1378701279232,3
1,620656590848,1378701410304,3
2,620656591872,1378701410304,2
1,620656591872,1516140363776,1
2,621193462784,1516140363776,2
1,621193462784,1517214105600,1
2,621197657088,1517214105600,1
1,621197657088,1517214138368,3
2,621197657096,1517214138368,4
1,621197657096,1517214140416,4
2,621197657112,1517214140416,5
1,621197657112,1525804075008,5
2,621264765976,1525804075008,5
1,621264765976,1525804599296,1
2,621264766232,1525804599296,1
1,621264766232,1525804599298,0
2,655624504600,1525804599298,5
1,655624504600,1525804603394,5
2,655624504632,1525804603394,0
1,655624504632,1526073038850,6
2,2854647760184,1526073038850,6
1,2854647760184,1543252908034,6
2,2854781977912,1543252908034,0
1,2854781977912,1543255005186,0
2,2854781994296,1543255005186,0
1,2854781994296,1543255005314,0
2,2854781994297,1543255005314,6
1,2854781994297,1543256053890,6
2,2854782002489,1543256053890,6
1,2854782002489,1543256053954,2
2,2854790391097,1543256053954,2
1,103079215104,137707388928,2
2,104152956928,137707388928,5
1,104152956928,1237219016704,4
2,653908770816,1237219016704,2
1,653908770816,1237227405312,1
2,654445641728,1237227405312,1
1,654445641728,1237231599616,4
2,658740609024,1237231599616,5
1,658740609024,1245821534208,5
2,658807717888,1245821534208,0
1,658807717888,1245823631360,0
2,658807734272,1245823631360,4
1,658807734272,1245857185792,6
2,2857830989824,1245857185792,2
1,2857830989824,1245857251328,0
2,2857830989952,1245857251328,5
1,2857830989952,1245857775616,6
2,2875010859136,1245857775616,1
1,2875010859136,1245857808384,2
2,2875010859648,1245857808384,5
1,2875010859648,1245857812480,1
2,2875010859904,1245857812480,0
1,2875010859904,1245857812481,4
2,2875011122048,1245857812481,2
1,2875011122048,1245857812485,4
2,2875011124096,1245857812485,5
1,2875011124096,1245857812517,1
2,2875011124098,1245857812517,4
1,2875011124098,1245857812533,6
2,2875145341826,1245857812533,6
1,2875145341826,1245858861109,6
2,2875145350018,1245858861109,6
1,2875145350018,1245858861173,3
2,3150023256962,1245858861173,3
2,2267742732288,34359738368,0
1,2267742732288,34628173824,4
2,2817498546176,34628173824,3
1,2817498546176,309506080768,4
2,2821793513472,309506080768,3
1,2821793513472,311653564416,1
2,2822330384384,311653564416,4
1,2822330384384,311687118848,3
2,2822347161600,311687118848,4
1,2822347161600,311687380992,4
2,2822347163648,311687380992,1
1,2822347163648,311691575296,3
2,2822347294720,311691575296,1
1,2822347294720,311691608064,1
2,2822347294976,311691608064,3
1,2822347294976,311691609088,2
2,2959786248448,311691609088,0
1,2959786248448,311693706240,0
2,2959786264832,311693706240,0
1,2959786264832,311693706368,6
2,2976966134016,311693706368,3
1,2976966134016,311693706376,5
2,4076477761792,311693706376,6
1,4076477761792,311827924104,0
2,4076477761793,311827924104,5
1,4076477761793,320417858696,4
2,4076477761809,320417858696,6
1,4076477761809,320418907272,1
2,4076477761811,320418907272,2
1,4076477761811,321492649096,2
2,2233382993920,549755813888,2
1,2233382993920,687194767360,3
2,2508260900864,687194767360,4
1,2508260900864,691489734656,3
2,2510408384512,691489734656,2
1,2510408384512,692563476480,2
2,2510416773120,692563476480,2
1,2510416773120,692563542016,3
2,2510433550336,692563542016,3
1,2510433550336,692563673088,4
2,2510467104768,692563673088,6
1,2510467104768,709743542272,3
2,2510467105792,709743542272,6
1,2510467105792,709877760000,6
2,2510468154368,709877760000,4
1,2510468154368,709878022144,4
2,2510468156416,709878022144,0
1,2510468156416,710146457600,5
2,3609979784192,710146457600,3
1,3609979784192,710146457608,0
2,3609981881344,710146457608,6
1,3609981881344,710146465800,2
2,3609981881856,710146465800,1
1,3609981881856,778865942536,0
2,3609981898240,778865942536,0
1,3609981898240,778865942664,4
2,3609981898256,778865942664,2
1,3609981898256,778865942668,0
2,3609981898257,778865942668,6
1,3609981898257,778865942732,1
2,3610518769169,778865942732,1
1,3610518769169,778870137036,1
2,3610518801937,778870137036,1
1,3610518801937,778870137292,1
2,3610518801939,778870137292,5
1,3610518801939,787460071884,5
2,284004712448,1168231104512,3
1,284004712448,1170378588160,3
2,284021489664,1170378588160,5
1,284021489664,1170445697024,1
2,284025683968,1170445697024,3
1,284025683968,1170445828096,5
2,284026208256,1170445828096,1
1,284026208256,1170445860864,4
2,833782022144,1170445860864,1
1,833782022144,1170445861120,3
2,833782023168,1170445861120,3
1,833782023168,1170445861128,5
2,833782027264,1170445861128,4
1,833782027264,1174740828424,4
2,833815581696,1174740828424,4
1,833815581696,1174741090568,4
2,833815583744,1174741090568,0
1,833815583744,1209100828936,5
2,833815583776,1209100828936,0
1,833815583776,1209369264392,6
2,3032838839328,1209369264392,2
1,3032838839328,1346808217864,2
2,3033912581152,1346808217864,2
1,3033912581152,1346816606472,2
2,3033912646688,1346816606472,6
1,3033912646688,1363996475656,2
1,2336596426752,1151051235328,3
2,2611474333696,1151051235328,3
1,2611474333696,1153198718976,5
2,2620064268288,1153198718976,3
1,2620064268288,1153215496192,3
2,2620064399360,1153215496192,1
1,2620064399360,1221934972928,6
2,2620065447936,1221934972928,0
1,2620065447936,1222203408384,1
2,2620602318848,1222203408384,1
1,2620602318848,1222207602688,0
2,2620604416000,1222207602688,2
1,2620604416000,1223281344512,1
2,2620604448768,1223281344512,2
